date,value
2020-12-01,143.562327
2021-01-01,162.832489
2021-02-01,310.921943
2021-03-01,659.591618
2021-04-01,225.57946
2021-05-01,131.953063
2021-06-01,174.16055
2021-07-01,302.050488
2021-08-01,170.634654
2021-09-01,61.544251
2021-10-01,165.055367
2021-11-01,191.335041
2021-12-01,21.303129
2022-01-01,-118.698858
2022-02-01,216.589752
2022-03-01,192.682387
2022-04-01,-308.215061
2022-05-01,66.222561
2022-06-01,88.841513
2022-07-01,211.05176
2022-08-01,219.596241
2022-09-01,429.673479
2022-10-01,87.797836
2022-11-01,248.534881
2022-12-01,85.000737
2023-01-01,38.783772
2023-02-01,262.433843
2023-03-01,378.076316
2023-04-01,-176.18079
2023-05-01,240.34824
2023-06-01,227.768413
2023-07-01,220.782097
2023-08-01,-89.255573
2023-09-01,170.982201
2023-10-01,66.563551
2023-11-01,314.012002
2023-12-01,129.365415
2024-01-01,21.930356
2024-02-01,296.274648
2024-03-01,236.456824
2024-04-01,-209.529307
2024-05-01,347.130894
2024-06-01,65.965292
2024-07-01,243.741087
2024-08-01,380.080405
2024-09-01,-64.263009
2024-10-01,257.450343
2024-11-01,366.763064
2024-12-01,86.731619
2025-01-01,128.640207
2025-02-01,307.017195
2025-03-01,160.530321
2025-04-01,-258.399949
2025-05-01,316.003761
2025-06-01,-27.010022
2025-07-01,291.14266
2025-08-01,344.791892
2025-09-01,-197.94963
2025-10-01,284.350051
2025-11-01,173.277175
2025-12-01,144.749236
2026-01-01,94.615162
2026-02-01,307.501433
2026-03-01,164.100339
2026-04-01,-215.02414
2026-05-01,292.648462
2026-06-01,120.305276
2026-07-01,432.307875
